ORTHO_ID	CA_gene	CG_gene
ORTHO_015392	LOC128186327	LOC136271419
ORTHO_015393	LOC128186330	LOC117692648
ORTHO_015394	LOC128186333	LOC105336006
ORTHO_015395	LOC128186334	LOC105348823
ORTHO_015396	LOC128186332	LOC105341732
ORTHO_015397	LOC128186335	LOC105334528
ORTHO_015398	LOC128186337	LOC105324749
ORTHO_015399	LOC128186338	LOC105322008
ORTHO_015400	LOC128186339	LOC105333722
ORTHO_015401	LOC128186340	LOC136271466
ORTHO_015402	LOC128186342	LOC136271348
ORTHO_015403	LOC128186341	LOC105342701
ORTHO_015404	LOC128186344	LOC136271380
ORTHO_015405	LOC128186345	LOC117690671
ORTHO_015406	LOC128186346	LOC136271803
ORTHO_015407	LOC128186347	LOC117690667
ORTHO_015408	LOC128186350	LOC117680301
ORTHO_015409	LOC128186352	LOC105337070
ORTHO_015410	LOC128186351	LOC105325283
ORTHO_015411	LOC128186362	LOC105322877
ORTHO_015412	LOC128186367	LOC105325280
ORTHO_015413	LOC128186372	LOC105343024
ORTHO_015414	LOC128186375	LOC105337319
ORTHO_015415	LOC128186379	LOC105338220
ORTHO_015416	LOC128186380	LOC105338222
ORTHO_015417	LOC128186377	LOC105318998
ORTHO_015418	LOC128186381	LOC105338221
ORTHO_015419	LOC128186386	LOC105333404
ORTHO_015420	LOC128186387	LOC105319705
ORTHO_015421	LOC128186388	LOC105343692
ORTHO_015422	LOC128186390	LOC105323530
ORTHO_015423	LOC128186396	LOC105335473
ORTHO_015424	LOC128186402	LOC117691699
ORTHO_015425	LOC128186403	LOC105333905
ORTHO_015426	LOC128186393	LOC105337369
ORTHO_015427	LOC128186404	LOC117690887
ORTHO_015428	LOC128186405	LOC105323724
ORTHO_015429	LOC128186407	LOC117690821
ORTHO_015430	LOC128186408	LOC105340446
ORTHO_015431	LOC128186411	LOC105340660
ORTHO_015432	LOC128186427	LOC105335925
ORTHO_015433	LOC128186397	LOC105346803
ORTHO_015434	LOC128186463	LOC105319555
ORTHO_015435	LOC128186464	LOC105329249
ORTHO_015436	LOC128186459	LOC117680292
ORTHO_015437	LOC128186469	LOC105337902
ORTHO_015438	LOC128186471	LOC105328156
ORTHO_015439	LOC128186473	LOC105317035
ORTHO_015440	LOC128186475	LOC117692774
ORTHO_015441	LOC128186478	LOC105318205
ORTHO_015442	LOC128186479	LOC105318297
ORTHO_015443	LOC128186481	LOC117688882
ORTHO_015444	LOC128186486	LOC105331826
ORTHO_015445	LOC128186482	LOC105318355
ORTHO_015446	LOC128186487	LOC105347050
ORTHO_015447	LOC128186489	LOC105318209
ORTHO_015448	LOC128186490	LOC105318211
ORTHO_015449	LOC128186491	LOC109619317
ORTHO_015450	LOC128186492	LOC105333002
ORTHO_015451	LOC128186496	LOC105340793
ORTHO_015452	LOC128186500	LOC105328029
ORTHO_015453	LOC128186503	LOC105330829
ORTHO_015454	LOC128186505	LOC105317137
ORTHO_015455	LOC128186507	LOC105347212
ORTHO_015456	LOC128186508	LOC105347211
ORTHO_015457	LOC128186510	LOC105347207
ORTHO_015458	LOC128186511	LOC105347208
ORTHO_015459	LOC128186513	LOC117693038
ORTHO_015460	LOC128186517	LOC105345847
ORTHO_015461	LOC128186518	LOC105328642
ORTHO_015462	LOC128186519	LOC105325282
ORTHO_015463	LOC128186520	LOC105328645
ORTHO_015464	LOC128186521	LOC117692816
ORTHO_015465	LOC128186522	LOC105344975
ORTHO_015466	LOC128186523	LOC105327802
ORTHO_015467	LOC128186525	LOC136273361
ORTHO_015468	LOC128186528	LOC105345799
ORTHO_015469	LOC128186529	LOC105345797
ORTHO_015470	LOC128186530	LOC105345801
ORTHO_015471	LOC128186501	LOC117684340
ORTHO_015472	LOC128186531	LOC105345796
ORTHO_015473	LOC128186526	LOC105325289
ORTHO_015474	LOC128186532	LOC105345800
ORTHO_015475	LOC128186534	LOC105345793
ORTHO_015476	LOC128186535	LOC105345805
ORTHO_015477	LOC128186537	LOC105345803
ORTHO_015478	LOC128186538	LOC105345794
ORTHO_015479	LOC128186539	LOC105345792
ORTHO_015480	LOC128186536	LOC105326340
ORTHO_015481	LOC128186540	LOC105345791
ORTHO_015482	LOC128186543	LOC105345798
ORTHO_015483	LOC128186544	LOC105331928
ORTHO_015484	LOC128186545	LOC105335245
ORTHO_015485	LOC128186550	LOC105339069
ORTHO_015486	LOC128186557	LOC105332914
ORTHO_015487	LOC128186555	LOC117693051
ORTHO_015488	LOC128186559	LOC105325743
ORTHO_015489	LOC128186562	LOC136271671
ORTHO_015490	LOC128186563	LOC105338188
ORTHO_015491	LOC128186564	LOC105340204
ORTHO_015492	LOC128186566	LOC117686650
ORTHO_015493	LOC128186567	LOC105344986
ORTHO_015494	LOC128186570	LOC105349133
ORTHO_015495	LOC128186569	LOC105337904
ORTHO_015496	LOC128186574	LOC105321580
ORTHO_015497	LOC128186576	LOC117680637
ORTHO_015498	LOC128186577	LOC105324894
ORTHO_015499	LOC128186579	LOC105324893
ORTHO_015500	LOC128186580	LOC105327522
ORTHO_015501	LOC128186583	LOC105329592
ORTHO_015502	LOC128186584	LOC109618097
ORTHO_015503	LOC128186585	LOC105343555
ORTHO_015504	LOC128186587	LOC105341422
ORTHO_015505	LOC128186589	LOC105319769
ORTHO_015506	LOC128186590	LOC117692728
ORTHO_015507	LOC128186593	LOC105318653
ORTHO_015508	LOC128186591	LOC136275300
ORTHO_015509	LOC128186595	LOC117684335
ORTHO_015510	LOC128186598	LOC105340282
ORTHO_015511	LOC128186600	LOC105341073
ORTHO_015512	LOC128186608	LOC105333128
ORTHO_015513	LOC128186609	LOC109621073
ORTHO_015514	LOC128186610	LOC105347003
ORTHO_015515	LOC128186611	LOC105347000
ORTHO_015516	LOC128186612	LOC105347001
ORTHO_015517	LOC128186614	LOC105321121
ORTHO_015518	LOC128186615	LOC105321120
ORTHO_015519	LOC128186616	LOC105321119
ORTHO_015520	LOC128186617	LOC105321117
ORTHO_015521	LOC128186619	LOC105324909
ORTHO_015522	LOC128186620	LOC105324910
ORTHO_015523	LOC128186621	LOC105324912
ORTHO_015524	LOC128186626	LOC105330423
ORTHO_015525	LOC128186627	LOC105343241
ORTHO_015526	LOC128186629	LOC105330416
ORTHO_015527	LOC128186631	LOC105329904
ORTHO_015528	LOC128186630	LOC136275301
ORTHO_015529	LOC128186633	LOC105346497
ORTHO_015530	LOC128186634	LOC105340023
ORTHO_015531	LOC128186635	LOC105348178
ORTHO_015532	LOC128186636	LOC105341011
ORTHO_015533	LOC128186638	LOC105339398
ORTHO_015534	LOC128186640	LOC117692801
ORTHO_015535	LOC128186643	LOC105340546
ORTHO_015536	LOC128186647	LOC105319984
ORTHO_015537	LOC128186648	LOC105343475
ORTHO_015538	LOC128186649	LOC105343477
ORTHO_015539	LOC128186650	LOC105343476
ORTHO_015540	LOC128186652	LOC105346726
ORTHO_015541	LOC128186653	LOC105318956
ORTHO_015542	LOC128186654	LOC105320008
ORTHO_015543	LOC128186655	LOC109620169
ORTHO_015544	LOC128186659	LOC105344734
ORTHO_015545	LOC128186660	LOC105342220
ORTHO_015546	LOC128186657	LOC136275578
ORTHO_015547	LOC128186664	LOC105317482
ORTHO_015548	LOC128186665	LOC105317480
ORTHO_015549	LOC128186667	LOC105317479
ORTHO_015550	LOC128186668	LOC105317477
ORTHO_015551	LOC128186666	LOC136275511
ORTHO_015552	LOC128186670	LOC109618487
ORTHO_015553	LOC128186672	LOC136274042
ORTHO_015554	LOC128186673	LOC105329104
ORTHO_015555	LOC128186675	LOC105343975
ORTHO_015556	LOC128186678	LOC105333130
ORTHO_015557	LOC128186680	LOC105333131
ORTHO_015558	LOC128186682	LOC105335592
ORTHO_015559	LOC128186683	LOC105335591
ORTHO_015560	LOC128186685	LOC105318258
ORTHO_015561	LOC128186686	LOC105318259
ORTHO_015562	LOC128186689	LOC105318257
ORTHO_015563	LOC128186690	LOC105318255
ORTHO_015564	LOC128186691	LOC105318256
ORTHO_015565	LOC128186697	LOC105318117
ORTHO_015566	LOC128186700	LOC105327807
ORTHO_015567	LOC128186701	LOC136273967
ORTHO_015568	LOC128186703	LOC105317213
ORTHO_015569	LOC128186704	LOC105330504
ORTHO_015570	LOC128186706	LOC105344575
ORTHO_015571	LOC128186707	LOC105330542
ORTHO_015572	LOC128186702	LOC105332961
ORTHO_015573	LOC128186708	LOC105330513
ORTHO_015574	LOC128186709	LOC105327806
ORTHO_015575	LOC128186710	LOC105334553
ORTHO_015576	LOC128186711	LOC105344574
ORTHO_015577	LOC128186717	LOC105319307
ORTHO_015578	LOC128186718	LOC105319309
ORTHO_015579	LOC128186719	LOC105334746
ORTHO_015580	LOC128186720	LOC109620434
ORTHO_015581	LOC128186723	LOC105329406
ORTHO_015582	LOC128186729	LOC105328589
ORTHO_015583	LOC128186731	LOC105328588
ORTHO_015584	LOC128186735	LOC105335467
ORTHO_015585	LOC128186737	LOC105343139
ORTHO_015586	LOC128186738	LOC136275839
ORTHO_015587	LOC128186740	LOC105337461
ORTHO_015588	LOC128186742	LOC105334803
ORTHO_015589	LOC128186747	LOC117692600
ORTHO_015590	LOC128186748	LOC105321128
ORTHO_015591	LOC128186750	LOC105321101
ORTHO_015592	LOC128186751	LOC105339718
ORTHO_015593	LOC128186754	LOC105336552
ORTHO_015594	LOC128186755	LOC136274166
ORTHO_015595	LOC128186764	LOC105332001
ORTHO_015596	LOC128186765	LOC105334492
ORTHO_015597	LOC128186766	LOC105332002
ORTHO_015598	LOC128186769	LOC136275540
ORTHO_015599	LOC128186773	LOC105341051
ORTHO_015600	LOC128186774	LOC105341052
ORTHO_015601	LOC128186775	LOC105329444
ORTHO_015602	LOC128186776	LOC105334519
ORTHO_015603	LOC128186778	LOC105334485
ORTHO_015604	LOC128186783	LOC117682500
ORTHO_015605	LOC128186777	LOC105332960
ORTHO_015606	LOC128186787	LOC105332653
ORTHO_015607	LOC128186788	LOC105332651
ORTHO_015608	LOC128186789	LOC105332652
ORTHO_015609	LOC128186790	LOC105332655
ORTHO_015610	LOC128186791	LOC117692880
ORTHO_015611	LOC128186794	LOC105341442
ORTHO_015612	LOC128186795	LOC105345876
ORTHO_015613	LOC128186796	LOC105345877
ORTHO_015614	LOC128186801	LOC105333872
ORTHO_015615	LOC128186799	LOC136275454
ORTHO_015616	LOC128186803	LOC105332021
ORTHO_015617	LOC128186804	LOC105332023
ORTHO_015618	LOC128186805	LOC105332020
ORTHO_015619	LOC128186807	LOC105336231
ORTHO_015620	LOC128186808	LOC105347226
ORTHO_015621	LOC128186809	LOC105337908
ORTHO_015622	LOC128186810	LOC105320050
ORTHO_015623	LOC128186812	LOC105332026
ORTHO_015624	LOC128186813	LOC105332027
ORTHO_015625	LOC128186814	LOC105334431
ORTHO_015626	LOC128186817	LOC105321707
ORTHO_015627	LOC128186818	LOC105321705
ORTHO_015628	LOC128186819	LOC105321704
ORTHO_015629	LOC128186820	LOC105346656
ORTHO_015630	LOC128186821	LOC105348547
ORTHO_015631	LOC128186578	LOC105318791
ORTHO_015632	LOC128186823	LOC105341924
ORTHO_015633	LOC128186826	LOC105324966
ORTHO_015634	LOC128186827	LOC105324970
ORTHO_015635	LOC128186829	LOC105324971
ORTHO_015636	LOC128186828	LOC105341923
ORTHO_015637	LOC128186831	LOC105333758
ORTHO_015638	LOC128186832	LOC105338194
ORTHO_015639	LOC128186834	LOC105324973
ORTHO_015640	LOC128186836	LOC105346549
ORTHO_015641	LOC128186837	LOC105324972
ORTHO_015642	LOC128186838	LOC105324965
ORTHO_015643	LOC128186839	LOC105324964
ORTHO_015644	LOC128186841	LOC117692590
ORTHO_015645	LOC128186842	LOC105324967
ORTHO_015646	LOC128186844	LOC117692591
ORTHO_015647	LOC128186845	LOC105324968
ORTHO_015648	LOC128186848	LOC105344217
ORTHO_015649	LOC128186840	LOC105332278
ORTHO_015650	LOC128186853	LOC105349155
ORTHO_015651	LOC128186854	LOC105321520
ORTHO_015652	LOC128186855	LOC105321518
ORTHO_015653	LOC128186856	LOC105321521
ORTHO_015654	LOC128186857	LOC105330338
ORTHO_015655	LOC128186858	LOC105341427
ORTHO_015656	LOC128186860	LOC109620476
ORTHO_015657	LOC128186865	LOC105321502
ORTHO_015658	LOC128186866	LOC105321513
ORTHO_015659	LOC128186863	LOC105332279
ORTHO_015660	LOC128186867	LOC105321517
ORTHO_015661	LOC128186868	LOC105321514
ORTHO_015662	LOC128186869	LOC105321516
ORTHO_015663	LOC128186871	LOC105321515
ORTHO_015664	LOC128186872	LOC105346503
ORTHO_015665	LOC128186876	LOC105342863
ORTHO_015666	LOC128186882	LOC105344746
ORTHO_015667	LOC128186883	LOC105318260
ORTHO_015668	LOC128186881	LOC105325143
ORTHO_015669	LOC128186884	LOC105324239
ORTHO_015670	LOC128186885	LOC105318261
ORTHO_015671	LOC128186886	LOC105318264
ORTHO_015672	LOC128186887	LOC136269608
ORTHO_015673	LOC128186890	LOC117692731
ORTHO_015674	LOC128186892	LOC105328754
ORTHO_015675	LOC128186893	LOC105335620
ORTHO_015676	LOC128186894	LOC105335618
ORTHO_015677	LOC128186897	LOC105335616
ORTHO_015678	LOC128186898	LOC105335615
ORTHO_015679	LOC128186896	LOC105334172
ORTHO_015680	LOC128186903	LOC105332304
ORTHO_015681	LOC128186906	LOC105322221
ORTHO_015682	LOC128186908	LOC105344988
ORTHO_015683	LOC128186909	LOC105344987
ORTHO_015684	LOC128186911	LOC105348825
ORTHO_015685	LOC128186912	LOC105348814
ORTHO_015686	LOC128186913	LOC105348770
ORTHO_015687	LOC128186914	LOC105348759
ORTHO_015688	LOC128186915	LOC136274844
ORTHO_015689	LOC128186916	LOC105331733
ORTHO_015690	LOC128186918	LOC136269428
ORTHO_015691	LOC128186917	LOC117680308
ORTHO_015692	LOC128186923	LOC105331361
ORTHO_015693	LOC128186924	LOC105331360
ORTHO_015694	LOC128186925	LOC105331362
ORTHO_015695	LOC128186926	LOC105331358
ORTHO_015696	LOC128186927	LOC117692835
ORTHO_015697	LOC128186928	LOC105331359
ORTHO_015698	LOC128186937	LOC105318036
ORTHO_015699	LOC128186938	LOC105318037
ORTHO_015700	LOC128186940	LOC105327192
ORTHO_015701	LOC128186943	LOC105331800
ORTHO_015702	LOC128186944	LOC105328626
ORTHO_015703	LOC128186945	LOC105331789
ORTHO_015704	LOC128186947	LOC105345645
ORTHO_015705	LOC128186948	LOC105347585
ORTHO_015706	LOC128186950	LOC105347584
ORTHO_015707	LOC128186951	LOC105347583
ORTHO_015708	LOC128186949	LOC109619325
ORTHO_015709	LOC128186952	LOC105345676
ORTHO_015710	LOC128186953	LOC105345677
ORTHO_015711	LOC128186954	LOC105334232
ORTHO_015712	LOC128186955	LOC105324316
ORTHO_015713	LOC128186956	LOC105324317
ORTHO_015714	LOC128186958	LOC105326861
ORTHO_015715	LOC128186957	LOC105318054
ORTHO_015716	LOC128186966	LOC105343357
ORTHO_015717	LOC128186962	LOC105326860
ORTHO_015718	LOC128186967	LOC105343358
ORTHO_015719	LOC128186968	LOC105343356
ORTHO_015720	LOC128186973	LOC105343589
ORTHO_015721	LOC128186974	LOC105343584
ORTHO_015722	LOC128186975	LOC105343583
ORTHO_015723	LOC128186976	LOC105343582
ORTHO_015724	LOC128186977	LOC105343588
ORTHO_015725	LOC128186979	LOC105344705
ORTHO_015726	LOC128186972	LOC105326859
ORTHO_015727	LOC128186985	LOC105319773
ORTHO_015728	LOC128186986	LOC105341552
ORTHO_015729	LOC128186987	LOC105326856
ORTHO_015730	LOC128186990	LOC105341555
ORTHO_015731	LOC128186995	LOC105347008
ORTHO_015732	LOC128186996	LOC105323107
ORTHO_015733	LOC128186997	LOC105347004
ORTHO_015734	LOC128186998	LOC105347005
ORTHO_015735	LOC128186999	LOC105347006
ORTHO_015736	LOC128187000	LOC105347007
ORTHO_015737	LOC128187001	LOC105326215
ORTHO_015738	LOC128187002	LOC105326216
ORTHO_015739	LOC128187004	LOC105319318
ORTHO_015740	LOC128187005	LOC105319317
ORTHO_015741	LOC128187006	LOC105319316
ORTHO_015742	LOC128187008	LOC105340678
ORTHO_015743	LOC128187009	LOC105331916
ORTHO_015744	LOC128187010	LOC105331912
ORTHO_015745	LOC128187007	LOC105328829
ORTHO_015746	LOC128187011	LOC136269665
ORTHO_015747	LOC128187012	LOC117692972
ORTHO_015748	LOC128187013	LOC105343716
ORTHO_015749	LOC128187015	LOC105349224
ORTHO_015750	LOC128187016	LOC105349226
ORTHO_015751	LOC128187019	LOC105333957
ORTHO_015752	LOC128187020	LOC105333959
ORTHO_015753	LOC128187021	LOC105333958
ORTHO_015754	LOC128187023	LOC105344537
ORTHO_015755	LOC128187022	LOC105346661
ORTHO_015756	LOC128187025	LOC105343585
ORTHO_015757	LOC128187028	LOC105319299
ORTHO_015758	LOC128187031	LOC105321103
ORTHO_015759	LOC128187033	LOC105321108
ORTHO_015760	LOC128187034	LOC105321111
ORTHO_015761	LOC128187035	LOC105321112
ORTHO_015762	LOC128187036	LOC105321129
ORTHO_015763	LOC128187037	LOC105321110
ORTHO_015764	LOC128187039	LOC105321107
ORTHO_015765	LOC128187040	LOC105321105
ORTHO_015766	LOC128187041	LOC117692603
ORTHO_015767	LOC128187046	LOC105322892
ORTHO_015768	LOC128187047	LOC105322893
ORTHO_015769	LOC128187048	LOC105322894
ORTHO_015770	LOC128187050	LOC105344246
ORTHO_015771	LOC128187051	LOC105320011
ORTHO_015772	LOC128187052	LOC105320009
ORTHO_015773	LOC128187053	LOC105320010
ORTHO_015774	LOC128187054	LOC105343720
ORTHO_015775	LOC128187056	LOC105343455
ORTHO_015776	LOC128187057	LOC105343719
ORTHO_015777	LOC128187061	LOC105334476
ORTHO_015778	LOC128187063	LOC105343286
ORTHO_015779	LOC128187064	LOC105343290
ORTHO_015780	LOC128187065	LOC105343289
ORTHO_015781	LOC128187060	LOC105323777
ORTHO_015782	LOC128187066	LOC105333254
ORTHO_015783	LOC128187067	LOC105338620
ORTHO_015784	LOC128187068	LOC105338619
ORTHO_015785	LOC128187071	LOC105336236
ORTHO_015786	LOC128187072	LOC105336237
ORTHO_015787	LOC128187073	LOC105327845
ORTHO_015788	LOC128187074	LOC105327846
ORTHO_015789	LOC128187075	LOC105327859
ORTHO_015790	LOC128187076	LOC105343300
ORTHO_015791	LOC128187070	LOC136275708
ORTHO_015792	LOC128187077	LOC117680339
ORTHO_015793	LOC128187078	LOC105331592
ORTHO_015794	LOC128187079	LOC105319304
ORTHO_015795	LOC128187081	LOC105329973
ORTHO_015796	LOC128187080	LOC105333220
ORTHO_015797	LOC128187083	LOC105318050
ORTHO_015798	LOC128187084	LOC105325341
ORTHO_015799	LOC128187085	LOC105325344
ORTHO_015800	LOC128187086	LOC105325342
ORTHO_015801	LOC128187087	LOC105325343
ORTHO_015802	LOC128187088	LOC105333221
ORTHO_015803	LOC128187090	LOC105333219
ORTHO_015804	LOC128187089	LOC105326232
ORTHO_015805	LOC128187093	LOC105322341
ORTHO_015806	LOC128187091	LOC105341496
ORTHO_015807	LOC128187094	LOC105345318
ORTHO_015808	LOC128187096	LOC136276495
ORTHO_015809	LOC128187097	LOC105319391
ORTHO_015810	LOC128187099	LOC105327380
ORTHO_015811	LOC128187101	LOC105335875
ORTHO_015812	LOC128187102	LOC105321590
ORTHO_015813	LOC128187103	LOC105321591
ORTHO_015814	LOC128187100	LOC105341764
ORTHO_015815	LOC128187105	LOC105321654
ORTHO_015816	LOC128187107	LOC105334459
ORTHO_015817	LOC128187108	LOC105329060
ORTHO_015818	LOC128187109	LOC105327345
ORTHO_015819	LOC128187111	LOC105337762
ORTHO_015820	LOC128187110	LOC136269457
ORTHO_015821	LOC128187113	LOC136269466
ORTHO_015822	LOC128187112	LOC105345332
ORTHO_015823	LOC128187114	LOC105325749
ORTHO_015824	LOC128187118	LOC105318681
ORTHO_015825	LOC128187119	LOC105318679
ORTHO_015826	LOC128187120	LOC105318680
ORTHO_015827	LOC128187121	LOC105317516
ORTHO_015828	LOC128187125	LOC105324832
ORTHO_015829	LOC128187127	LOC105328956
ORTHO_015830	LOC128187126	LOC117692139
ORTHO_015831	LOC128187128	LOC105328957
ORTHO_015832	LOC128187129	LOC105328954
ORTHO_015833	LOC128187130	LOC105328955
ORTHO_015834	LOC128187131	LOC105340026
ORTHO_015835	LOC128187132	LOC105340024
ORTHO_015836	LOC128187134	LOC105340027
ORTHO_015837	LOC128187135	LOC105338760
ORTHO_015838	LOC128187136	LOC105338679
ORTHO_015839	LOC128187137	LOC117692934
ORTHO_015840	LOC128187138	LOC105338974
ORTHO_015841	LOC128187140	LOC105331052
ORTHO_015842	LOC128187139	LOC105341397
ORTHO_015843	LOC128187143	LOC136269557
ORTHO_015844	LOC128187145	LOC136274080
ORTHO_015845	LOC128187146	LOC109619097
ORTHO_015846	LOC128187144	LOC105346473
ORTHO_015847	LOC128187148	LOC105331036
ORTHO_015848	LOC128187150	LOC105325386
ORTHO_015849	LOC128187152	LOC105325388
ORTHO_015850	LOC128187153	LOC105346586
ORTHO_015851	LOC128187151	LOC136275866
ORTHO_015852	LOC128187154	LOC117680310
ORTHO_015853	LOC128187156	LOC105338840
ORTHO_015854	LOC128187157	LOC117684664
ORTHO_015855	LOC128187155	LOC105318850
ORTHO_015856	LOC128187159	LOC117692666
ORTHO_015857	LOC128187161	LOC105318724
ORTHO_015858	LOC128187162	LOC105318728
ORTHO_015859	LOC128187163	LOC105318727
ORTHO_015860	LOC128187166	LOC105317658
ORTHO_015861	LOC128187167	LOC105317657
ORTHO_015862	LOC128187164	LOC105336549
ORTHO_015863	LOC128187169	LOC105338521
ORTHO_015864	LOC128187170	LOC105338519
ORTHO_015865	LOC128187171	LOC105321150
ORTHO_015866	LOC128187173	LOC105337592
ORTHO_015867	LOC128187174	LOC105329392
ORTHO_015868	LOC128187175	LOC105330821
ORTHO_015869	LOC128187177	LOC105343122
ORTHO_015870	LOC128187178	LOC105340738
ORTHO_015871	LOC128187180	LOC117692426
ORTHO_015872	LOC128187182	LOC105343119
ORTHO_015873	LOC128187183	LOC105343121
ORTHO_015874	LOC128187184	LOC105343120
ORTHO_015875	LOC128187185	LOC105343118
ORTHO_015876	LOC128187186	LOC105343117
ORTHO_015877	LOC128187187	LOC105340725
ORTHO_015878	LOC128187189	LOC105327842
ORTHO_015879	LOC128187191	LOC117680722
ORTHO_015880	LOC128187190	LOC105340647
ORTHO_015881	LOC128187193	LOC105341844
ORTHO_015882	LOC128187197	LOC117692688
ORTHO_015883	LOC128187199	LOC105318049
ORTHO_015884	LOC128187202	LOC105327518
ORTHO_015885	LOC128187203	LOC105327517
ORTHO_015886	LOC128187205	LOC105338731
ORTHO_015887	LOC128187208	LOC105338729
ORTHO_015888	LOC128187209	LOC136274038
ORTHO_015889	LOC128187211	LOC105337745
ORTHO_015890	LOC128187213	LOC105337743
ORTHO_015891	LOC128187215	LOC105337746
ORTHO_015892	LOC128187216	LOC136269477
ORTHO_015893	LOC128187214	LOC105337740
ORTHO_015894	LOC128187219	LOC105332024
ORTHO_015895	LOC128187220	LOC105328629
ORTHO_015896	LOC128187221	LOC105328630
ORTHO_015897	LOC128187223	LOC105318687
ORTHO_015898	LOC128187222	LOC105343467
ORTHO_015899	LOC128187224	LOC105318660
ORTHO_015900	LOC128187225	LOC105318686
ORTHO_015901	LOC128187226	LOC105318662
ORTHO_015902	LOC128187227	LOC105318666
ORTHO_015903	LOC128187229	LOC105318668
ORTHO_015904	LOC128187230	LOC105318665
ORTHO_015905	LOC128187228	LOC105340018
ORTHO_015906	LOC128187231	LOC105318667
ORTHO_015907	LOC128187232	LOC105328637
ORTHO_015908	LOC128187233	LOC105328635
ORTHO_015909	LOC128187235	LOC105328638
ORTHO_015910	LOC128187236	LOC105318664
ORTHO_015911	LOC128187237	LOC105318659
ORTHO_015912	LOC128187240	LOC105338117
ORTHO_015913	LOC128187246	LOC105335602
ORTHO_015914	LOC128187247	LOC105326487
ORTHO_015915	LOC128187252	LOC105327109
ORTHO_015916	LOC128187250	LOC105334993
ORTHO_015917	LOC128187257	LOC105345878
ORTHO_015918	LOC128187258	LOC105345881
ORTHO_015919	LOC128187261	LOC105328679
ORTHO_015920	LOC128187262	LOC105328696
ORTHO_015921	LOC128187263	LOC105328680
ORTHO_015922	LOC128187264	LOC105328678
ORTHO_015923	LOC128187266	LOC105346242
ORTHO_015924	LOC128187268	LOC136273430
ORTHO_015925	LOC128187269	LOC105345451
ORTHO_015926	LOC128187273	LOC105329401
ORTHO_015927	LOC128187271	LOC136272645
ORTHO_015928	LOC128187276	LOC105336020
ORTHO_015929	LOC128187277	LOC105336015
ORTHO_015930	LOC128187279	LOC105336019
ORTHO_015931	LOC128187278	LOC105323250
ORTHO_015932	LOC128187281	LOC105319381
ORTHO_015933	LOC128187282	LOC136273798
ORTHO_015934	LOC128187283	LOC105319380
ORTHO_015935	LOC128187284	LOC105319378
ORTHO_015936	LOC128187285	LOC136274177
ORTHO_015937	LOC128187287	LOC105333865
ORTHO_015938	LOC128187288	LOC105333864
